City,Health Center Name,State,address,combinedKey,contact,lat,lon,name
CLEVELAND,HEALTH CENTER OF SOUTHEAST TEXAS,TX,"307 N William Barnett Ave, Cleveland, TX 77327, USA","HEALTH CENTER OF SOUTHEAST TEXAS, CLEVELAND, TX",(281) 592-2224,30.344247,-95.083962,Health Center Of Southeast Texas Cleveland
COLLEGE STA,"BRAZOS VALLEY COMMUNITY ACTION AGENCY, INC.",TX,"1500 University Dr E, College Station, TX 77840, USA","BRAZOS VALLEY COMMUNITY ACTION AGENCY, INC., COLLEGE STA, TX",(979) 846-1100,30.637332,-96.315992,Eric Todd | Brazos Valley Community Action Agency Inc
CONROE,"LONE STAR COMMUNITY HEALTH CENTER, INC",TX,"605 S, Conroe Medical Dr, Conroe, TX 77304, USA","LONE STAR COMMUNITY HEALTH CENTER, INC, CONROE, TX",(936) 539-4004,30.2854351,-95.471432,Lone Star Family Health Center
CORPUS CHRISTI,AMISTAD COMMUNITY HEALTH CENTER.,TX,"1533 S Brownlee Blvd, Corpus Christi, TX 78404, USA","AMISTAD COMMUNITY HEALTH CENTER., CORPUS CHRISTI, TX",(361) 884-2242,27.7750586,-97.4050003,Amistad Community Health Center
CORPUS CHRISTI,"COASTAL BEND WELLNESS FOUNDATION, INC.",TX,"2882 Holly Rd, Corpus Christi, TX 78415, USA","COASTAL BEND WELLNESS FOUNDATION, INC., CORPUS CHRISTI, TX",(361) 814-2001,27.722308,-97.42384090000002,Coastal Bend Wellness Foundation
COTULLA,"SOUTH TEXAS RURAL HEALTH SERVICES, INC",TX,"105 S Stewart St, Cotulla, TX 78014, USA","SOUTH TEXAS RURAL HEALTH SERVICES, INC, COTULLA, TX",(830) 879-2502,28.4339656,-99.2360305,"South Texas Rural Health Services, Inc."
CRYSTAL CITY,VIDAYSALUD HEALTH SYSTEM INC,TX,"308 Cesar Chavez, Crystal City, TX 78839, USA","VIDAYSALUD HEALTH SYSTEM INC, CRYSTAL CITY, TX",(830) 374-2301,28.6763896,-99.8237304,"Vida Y Salud-Health Systems, Inc."
DALLAS,DALLAS COUNTY HOSPITAL DISTRICT,TX,"5201 Harry Hines Blvd, Dallas, TX 75235, USA","DALLAS COUNTY HOSPITAL DISTRICT, DALLAS, TX",(214) 590-8000,32.810705199999994,-96.8385386,Dallas County Hospital District
DALLAS,"HEALING HANDS MINISTRIES, INC.",TX,"#N-108, 8515 Greenville Ave, Dallas, TX 75243, USA","HEALING HANDS MINISTRIES, INC., DALLAS, TX",(214) 221-0855,32.8945879,-96.7543387,Healing Hands Ministries
DALLAS,"LOS BARRIOS UNIDOS COMMUNITY CLINIC, INC.",TX,"4732 W Illinois Ave, Dallas, TX 75211, USA","LOS BARRIOS UNIDOS COMMUNITY CLINIC, INC., DALLAS, TX",(214) 540-0300,32.719512,-96.9022279,Los Barrios Unidos Community Clinic
DALLAS,MARTIN LUTHER KING JR FAMILY CLINIC INC,TX,"2922 Martin Luther King Jr Blvd, Dallas, TX 75215, USA","MARTIN LUTHER KING JR FAMILY CLINIC INC, DALLAS, TX",(214) 426-3645,32.77056,-96.7660254,Martin Luther King Jr Family Clinic
DALLAS,MISSION EAST DALLAS AND METROPLEX PROJECT,TX,"4550 Gus Thomasson Rd, Mesquite, TX 75150, USA","MISSION EAST DALLAS AND METROPLEX PROJECT, DALLAS, TX",(972) 682-8917,32.825842,-96.6470255,Mission East Dallas
EAGLE PASS,UNITED MEDICAL CENTERS,TX,"1175 Eidson Rd, Eagle Pass, TX 78852, USA","UNITED MEDICAL CENTERS, EAGLE PASS, TX",(830) 757-6946,28.6931956,-100.4866871,United Medical Centers
EL PASO,"CENTRO DE SALUD FAMILIAR LA FE, INC",TX,"1314 Yandell Dr, El Paso, TX 79902, USA","CENTRO DE SALUD FAMILIAR LA FE, INC, EL PASO, TX",(915) 534-7979,31.7700886,-106.4797938,"Centro de Salud Familiar La Fe, Inc."
EL PASO,CENTRO SAN VICENTE,TX,"10780 Pebble Hills Blvd STE G1, El Paso, TX 79935, USA","CENTRO SAN VICENTE, EL PASO, TX",(915) 773-0606,31.7824962,-106.3255119,Centro San Vicente - Pebble Hills
EL PASO,PROJECT VIDA HEALTH CENTER,TX,"3612 Pera Ave, El Paso, TX 79905, USA","PROJECT VIDA HEALTH CENTER, EL PASO, TX",(915) 533-7057,31.7720393,-106.45032340000002,Project Vida Health Center
FORT WORTH,NORTH TEXAS AREA COMMUNITY HEALTH CENTERS INC,TX,"2332 Beverly Hills Dr, Fort Worth, TX 76114, USA","NORTH TEXAS AREA COMMUNITY HEALTH CENTERS INC, FORT WORTH, TX",(817) 625-4254,32.795545000000004,-97.3939837,Northside Community Health Center
GEORGETOWN,LONE STAR CIRCLE OF CARE,TX,"205 E University Ave, Georgetown, TX 78626, USA","LONE STAR CIRCLE OF CARE, GEORGETOWN, TX",(877) 800-5722,30.6336833,-97.6754951,Lone Star Circle of Care Corporate Offices
GONZALES,"COMMUNITY HEALTH CENTERS OF SOUTH CENTRAL TEXAS, INC.",TX,"228 St George St, Gonzales, TX 78629, USA","COMMUNITY HEALTH CENTERS OF SOUTH CENTRAL TEXAS, INC., GONZALES, TX",(830) 672-6511,29.5017126,-97.4544471,Gonzales Community Health Center
HARLINGEN,SU CLINICA FAMILIAR,TX,"1706 Treasure Hills Blvd, Harlingen, TX 78550, USA","SU CLINICA FAMILIAR, HARLINGEN, TX",(956) 365-6000,26.1718401,-97.667794,Su Clinica
HOUSTON,"ASIAN AMERICAN HEALTH COALITION OF THE GREATER HOUSTON AREA, INC.",TX,"7001 Corporate Dr, Houston, TX 77036, USA","ASIAN AMERICAN HEALTH COALITION OF THE GREATER HOUSTON AREA, INC., HOUSTON, TX",(713) 773-0803,29.7033635,-95.5508928,Asian American Health Coalition
HOUSTON,BEE BUSY WELLNESS CENTER,TX,"8785 W Bellfort Blvd, Houston, TX 77031, USA","BEE BUSY WELLNESS CENTER, HOUSTON, TX",(713) 771-2292,29.6551553,-95.5302597,Bee Busy Wellness Center
HOUSTON,EL CENTRO DEL CORAZON,TX,"7635 Canal St, Houston, TX 77012, USA","EL CENTRO DEL CORAZON, HOUSTON, TX",(713) 660-1880,29.735872,-95.286923,El Centro de Corazón John S. Dunn Health Center
HOUSTON,HARRIS HEALTH SYSTEM,TX,"2525 Holly Hall St, Houston, TX 77054, USA","HARRIS HEALTH SYSTEM, HOUSTON, TX",(713) 566-3600,29.6862447,-95.3873527,Harris Health System
HOUSTON,HEALTH CARE FOR THE HOMELESS-HOUSTON,TX,"1934 Caroline St, Houston, TX 77002, USA","HEALTH CARE FOR THE HOMELESS-HOUSTON, HOUSTON, TX",(713) 286-6000,29.7480924,-95.3683425,Healthcare For the Homeless - Houston
HOUSTON,"HOUSTON AREA COMMUNITY SERVICES, INC.",TX,"3730 Kirby Dr #820, Houston, TX 77098, USA","HOUSTON AREA COMMUNITY SERVICES, INC., HOUSTON, TX",(713) 526-0555,29.7330212,-95.4191216,Houston Area Community Services
HOUSTON,"HOUSTON COMMUNITY HEALTH CENTERS, INC.",TX,"424B Hahlo St, Houston, TX 77020, USA","HOUSTON COMMUNITY HEALTH CENTERS, INC., HOUSTON, TX",,29.7803836,-95.3098829,"Houston Community Health Centers, Inc."
HOUSTON,"LEGACY COMMUNITY HEALTH SERVICES, INC.",TX,"5598-A1 Northtown Plaza Houston TX 77076 US, North Fwy, Houston, TX 77076, USA","LEGACY COMMUNITY HEALTH SERVICES, INC., HOUSTON, TX",(281) 628-2030,29.8480506,-95.3935508,Legacy Community Health - North Line Clinic
HOUSTON,SAINT HOPE FOUNDATION,TX,"6200 Savoy Dr ste 540, Houston, TX 77036, USA","SAINT HOPE FOUNDATION, HOUSTON, TX",(713) 778-1300,29.71521610000001,-95.5054623,St. Hope Foundation - Corporate Office
HOUSTON,SPRING BRANCH COMMUNITY HEALTH CENTER,TX,"19333 Clay Rd, Katy, TX 77449, USA","SPRING BRANCH COMMUNITY HEALTH CENTER, HOUSTON, TX",(713) 462-6555,29.830642,-95.707286,Spring Branch Community Health Center - West Houston Clinic
LAREDO,GATEWAY COMMUNITY HEALTH CENTER INC,TX,"1515 Pappas St, Laredo, TX 78041, USA","GATEWAY COMMUNITY HEALTH CENTER INC, LAREDO, TX",(956) 795-8100,27.535692800000003,-99.4767405,"Gateway Community Health Center, Inc."
LEVELLAND,SOUTH PLAINS RURAL HEALTH SERVICES INC,TX,"1000 FM300, Levelland, TX 79336, USA","SOUTH PLAINS RURAL HEALTH SERVICES INC, LEVELLAND, TX",(806) 305-0926,33.57158629999999,-102.3798937,South Plains Rural Health
LONGVIEW,"SPECIAL HEALTH RESOURCES FOR TEXAS, INCORPORATED",TX,"410 Fourth St, Longview, TX 75602, USA","SPECIAL HEALTH RESOURCES FOR TEXAS, INCORPORATED, LONGVIEW, TX",(903) 234-8808,32.4969019,-94.7309929,Special Health Resources
LUBBOCK,"COMMUNITY HEALTH CENTER OF LUBBOCK, INC., THE",TX,"1610 5th St, Lubbock, TX 79401, USA","COMMUNITY HEALTH CENTER OF LUBBOCK, INC., THE, LUBBOCK, TX",(806) 765-2611,33.5916702,-101.8537258,"Community Health Center of Lubbock, Inc"
MIDLAND,MIDLAND COMMUNITY HEALTHCARE SERVICES,TX,"2502 Delano Ave, Midland, TX 79701, USA","MIDLAND COMMUNITY HEALTHCARE SERVICES, MIDLAND, TX",(432) 699-3817,31.9936322,-102.1038823,Midland Community Healthcare Services
PASADENA,"PASADENA HEALTH CENTER, INC.",TX,"908 Southmore Ave #100, Pasadena, TX 77502, USA","PASADENA HEALTH CENTER, INC., PASADENA, TX",(713) 597-8051,29.6897705,-95.2011254,Pasadena Health Center
PHARR,"NUESTRA CLINICA DEL VALLE, INC.",TX,"1203 E Ferguson Ave, Pharr, TX 78577, USA","NUESTRA CLINICA DEL VALLE, INC., PHARR, TX",(956) 787-0787,26.2105229,-98.166706,Nuestra Clinica del Valle
PLAINVIEW,"REGENCE HEALTH NETWORK, INC.",TX,"2601 Dimmitt Suite 104, Plainview, TX 79072, USA","REGENCE HEALTH NETWORK, INC., PLAINVIEW, TX",(806) 291-0297,34.2066326,-101.7328106,RHN Plainview Medical
PLEASANTON,"ATASCOSA HEALTH CENTER, INC.",TX,"310 W. Oaklawn Street, Pleasanton, TX 78064, USA","ATASCOSA HEALTH CENTER, INC., PLEASANTON, TX",(830) 569-2527,28.9574837,-98.4868204,"Atascosa Health Center, Inc."
PORT ARTHUR,"GULF COAST HEALTH CENTER, INC.",TX,"2548 Memorial Blvd, Port Arthur, TX 77640, USA","GULF COAST HEALTH CENTER, INC., PORT ARTHUR, TX",(409) 983-1161,29.9046682,-93.9358707,Gulf Coast Health Center
RICHMOND,"FORT BEND FAMILY HEALTH CENTER, INC.",TX,"400 Austin St, Richmond, TX 77469, USA","FORT BEND FAMILY HEALTH CENTER, INC., RICHMOND, TX",(281) 342-4530,29.5786836,-95.7602734,AccessHealth Richmond Clinic
SAN ANTONIO,"BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTER, INC.",TX,"1102 Barclay St, San Antonio, TX 78207, USA","BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTER, INC., SAN ANTONIO, TX",(210) 233-7000,29.4097534,-98.5421103,CommuniCare Health Centers - West Campus
SAN ANTONIO,EL CENTRO DEL BARRIO,TX,"7404 W US Hwy 90, San Antonio, TX 78227, USA","EL CENTRO DEL BARRIO, SAN ANTONIO, TX",(210) 440-3368,29.3998565,-98.633184,El Centro Del Barrio Clinic
SANDERSON,"CACTUS HEALTH SERVICES, INC.",TX,"213 Persimmon Ave, Sanderson, TX 79848, USA","CACTUS HEALTH SERVICES, INC., SANDERSON, TX",(432) 345-2162,30.1421349,-102.3981398,Cactus Health Services
TEXAS CITY,COASTAL HEALTH & WELLNESS,TX,"707 Lake Cook Rd Ste 310, Deerfield, IL 60015, USA","COASTAL HEALTH & WELLNESS, TEXAS CITY, TX",(877) 559-0001,42.1522902,-87.84562220000002,Anxiety Treatment Center of Greater Chicago
TYLER,TYLER FAMILY CIRCLE OF CARE,TX,"214 E Houston St, Tyler, TX 75702, USA","TYLER FAMILY CIRCLE OF CARE, TYLER, TX",(903) 535-9041,32.343970500000005,-95.2988392,Tyler Family Circle Of Care
UVALDE,COMMUNITY HEALTH DEVELOPMENT INC,TX,"908 Evans St, Uvalde, TX 78801, USA","COMMUNITY HEALTH DEVELOPMENT INC, UVALDE, TX",(830) 278-5604,29.1935939,-99.790245,Community Health Development Inc
WACO,"HEART OF TEXAS COMMUNITY HEALTH CENTER, INC.",TX,"1600 Providence Dr, Waco, TX 76707, USA","HEART OF TEXAS COMMUNITY HEALTH CENTER, INC., WACO, TX",(254) 313-4200,31.5590161,-97.1528905,Heart Of Texas Community Health Center
CEDAR CITY,"PAIUTE INDIAN TRIBE OF UTAH, THE",UT,"440 N Paiute Dr, Cedar City, UT 84721, USA","PAIUTE INDIAN TRIBE OF UTAH, THE, CEDAR CITY, UT",(435) 586-1112,37.6850231,-113.0578039,Paiute Indian Tribe of Utah
EAST CARBON,CARBON MEDICAL SERVICE ASSOCIATION INCORPORATED,UT,"331 UT-123, Sunnyside, UT 84539, USA","CARBON MEDICAL SERVICE ASSOCIATION INCORPORATED, EAST CARBON, UT",(435) 888-4411,39.5502395,-110.393341,Carbon Medical Service
GARDEN CITY,"BEAR LAKE COMMUNITY HEALTH CENTER, INC.",UT,"325 W Logan Rd, Garden City, UT 84028, USA","BEAR LAKE COMMUNITY HEALTH CENTER, INC., GARDEN CITY, UT",(435) 946-3660,41.9471308,-111.4010858,Bear Lake Community Health Center - Garden City Clinic
MIDVALE,"COMMUNITY HEALTH CENTERS, INC.",UT,"220 W 7200 S suite a, Midvale, UT 84047, USA","COMMUNITY HEALTH CENTERS, INC., MIDVALE, UT",(801) 566-5494,40.6212242,-111.8981953,"Community Health Centers Inc., 72nd Street Medical Clinic"
MIDVALE,UTAH PARTNERS FOR HEALTH,UT,"7651 S Main St, Midvale, UT 84047, USA","UTAH PARTNERS FOR HEALTH, MIDVALE, UT",(801) 417-0131,40.612299,-111.909871,Utah Partners for Health
MONTEZUMA CREEK,"UTAH NAVAJO HEALTH SYSTEM, INC.",UT,"1478 East, UT-162, Montezuma Creek, UT 84534, USA","UTAH NAVAJO HEALTH SYSTEM, INC., MONTEZUMA CREEK, UT",(435) 651-3700,37.2602953,-109.3038585,Utah Navajo Health System Inc.
PROVO,"MOUNTAINLANDS COMMUNITY HEALTH CENTER, INC",UT,"Provo, UT 84606, USA","MOUNTAINLANDS COMMUNITY HEALTH CENTER, INC, PROVO, UT",(801) 429-2006,40.2119669,-111.6302022,Mountainlands Community Health
SALT LAKE CTY,"WASATCH HOMELESS HEALTH CARE, INC.",UT,"404 400 W, Salt Lake City, UT 84101, USA","WASATCH HOMELESS HEALTH CARE, INC., SALT LAKE CTY, UT",(801) 364-0058,40.7602419,-111.9029039,Wasatch Homeless Health Care: Corral Silvia MD
BRISTOL,"FIVE-TOWN HEALTH ALLIANCE, INC.",VT,"61 Pine St, Bristol, VT 05443, USA","FIVE-TOWN HEALTH ALLIANCE, INC., BRISTOL, VT",(802) 453-5028,44.13833029999999,-73.0848605,Mountain Health Center
PLAINFIELD,NORTHEAST WASHINGTON COUNTY COMMUNITY HEALTH INC,VT,"157 Towne Ave, Plainfield, VT 05667, USA","NORTHEAST WASHINGTON COUNTY COMMUNITY HEALTH INC, PLAINFIELD, VT",(802) 454-8336,44.27747,-72.4330425,The Health Center
RICHFORD,"RICHFORD HEALTH CENTER, INC.",VT,"44 Main St #200, Richford, VT 05476, USA","RICHFORD HEALTH CENTER, INC., RICHFORD, VT",(802) 255-5500,44.996372,-72.6731608,Richford Health Center
ST CROIX,FREDERIKSTED HEALTH CARE INC,VI,"516 Strand St, Frederiksted, St Croix 00840, USVI","FREDERIKSTED HEALTH CARE INC, ST CROIX, VI",(340) 772-0260,17.710407800000006,-64.8829295,Frederiksted Health Care Inc
ST THOMAS,ST THOMAS EAST END MEDICAL CENTER CORPORATION,VI,"4605, 4605 Tutu Park Mall, Anna's Retreat, St Thomas 00802, USVI","ST THOMAS EAST END MEDICAL CENTER CORPORATION, ST THOMAS, VI",(340) 775-3700,18.3395921,-64.89008460000001,East End Family Health Center
ALEXANDRIA,NEIGHBORHOOD HEALTH,VA,"6677 Richmond Hwy, Alexandria, VA 22306, USA","NEIGHBORHOOD HEALTH, ALEXANDRIA, VA",(703) 535-5568,38.77349270000001,-77.0805188,Neighborhood Health
ARRINGTON,BLUE RIDGE MEDICAL CENTER INC,VA,"4038 Thomas Nelson Hwy, Arrington, VA 22922, USA","BLUE RIDGE MEDICAL CENTER INC, ARRINGTON, VA",(434) 263-4000,37.7066469,-78.9339264,Blue Ridge Medical Center
DANVILLE,PIEDMONT ACCESS TO HEALTH SERVICES INC,VA,"705 Main St, Danville, VA 24541, USA","PIEDMONT ACCESS TO HEALTH SERVICES INC, DANVILLE, VA",(434) 791-3630,36.5857727,-79.39518879999999,Piedmont Access To Health Services
IVOR,"HORIZON HEALTH SERVICES, INC.",VA,"8575 Ivor Rd, Ivor, VA 23866, USA","HORIZON HEALTH SERVICES, INC., IVOR, VA",(757) 859-6161,36.90080070000001,-76.9039368,Horizon Health Services Inc
LEESBURG,LOUDOUN COMMUNITY HEALTH CENTER,VA,"163 Fort Evans Rd NE, Leesburg, VA 20176, USA","LOUDOUN COMMUNITY HEALTH CENTER, LEESBURG, VA",(703) 443-2000,39.1089838,-77.5407765,HealthWorks for Northern Virginia - Leesburg
MADISON HTS,JOHNSON HEALTH CENTER,VA,"134 Elon Rd, Madison Heights, VA 24572, USA","JOHNSON HEALTH CENTER, MADISON HTS, VA",(434) 929-1400,37.4674737,-79.12046640000001,Johnson Health Center
NEWPORT NEWS,"PENINSULA INSTITUTE FOR COMMUNITY HEALTH, INC",VA,"15425 Warwick Blvd, Newport News, VA 23608, USA","PENINSULA INSTITUTE FOR COMMUNITY HEALTH, INC, NEWPORT NEWS, VA",(757) 874-8400,37.1503152,-76.5543732,Peninsula Institute-Community Health
PORTSMOUTH,"PORTSMOUTH COMMUNITY HEALTH CENTER, INC.",VA,"664 Lincoln St, Portsmouth, VA 23704, USA","PORTSMOUTH COMMUNITY HEALTH CENTER, INC., PORTSMOUTH, VA",(757) 393-6363,36.8251391,-76.30472490000002,Hampton Roads Community Health Center
RICHMOND,DAILY PLANET INC,VA,"517 W Grace St, Richmond, VA 23220, USA","DAILY PLANET INC, RICHMOND, VA",(804) 783-0678,37.5475693,-77.4478226,West Grace Health Center
RICHMOND,"RICHMOND, CITY OF",VA,"Richmond, VA, USA","RICHMOND, CITY OF, RICHMOND, VA",,37.5407246,-77.4360481,Richmond
STONY CREEK,STONY CREEK COMMUNITY HEALTH CENTER,VA,"12454 Hartley St, Stony Creek, VA 23882, USA","STONY CREEK COMMUNITY HEALTH CENTER, STONY CREEK, VA",(434) 246-6100,36.9474604,-77.4005305,Stony Creek Community Health
VICTORIA,"SOUTHERN DOMINION HEALTH SYSTEMS, INC.",VA,"1508 K-V Rd, Victoria, VA 23974, USA","SOUTHERN DOMINION HEALTH SYSTEMS, INC., VICTORIA, VA",(434) 696-2165,36.9704555,-78.1962982,Southern Dominion Health System
WOODBRIDGE,"GREATER PRINCE WILLIAM AREA COMMUNITY HEALTH CENTER, INC.",VA,"4379 Ridgewood Center Dr #102, Woodbridge, VA 22192, USA","GREATER PRINCE WILLIAM AREA COMMUNITY HEALTH CENTER, INC., WOODBRIDGE, VA",(703) 680-7950,38.6734473,-77.340726,GPW Health Center
BELLINGHAM,UNITY CARE NORTHWEST,WA,"220 Unity St, Bellingham, WA 98225, USA","UNITY CARE NORTHWEST, BELLINGHAM, WA",(360) 676-6177,48.7537102,-122.4760444,Unity Care NW - Bellingham
BREMERTON,PENINSULA COMMUNITY HEALTH SERVICES,WA,"616 6th St, Bremerton, WA 98337, USA","PENINSULA COMMUNITY HEALTH SERVICES, BREMERTON, WA",(360) 377-3776,47.567815,-122.628868,Peninsula Community Health Services Bremerton Medical Clinic
CHEWELAH,NEW HEALTH PROGRAMS ASSOCIATION,WA,"509 E Main Ave, Chewelah, WA 99109, USA","NEW HEALTH PROGRAMS ASSOCIATION, CHEWELAH, WA",(509) 935-6001,48.2767192,-117.71036,NEW Health Programs Association
INCHELIUM,"CONFEDERATED TRIBES OF THE COLVILLE RESERVATION, THE",WA,"Inchelium, WA 99138, USA","CONFEDERATED TRIBES OF THE COLVILLE RESERVATION, THE, INCHELIUM, WA",(509) 722-7015,48.2965542,-118.2034744,Colville Tribal Health Department
LONGVIEW,COWLITZ FAMILY HEALTH CENTER,WA,"1057 12th Ave, Longview, WA 98632, USA","COWLITZ FAMILY HEALTH CENTER, LONGVIEW, WA",(360) 636-3892,46.1334346,-122.9350472,Cowlitz Family Health Center
MATTAWA,GRANT COUNTY HOSPITAL DISTRICT 5,WA,"76 Government Rd #4, Mattawa, WA 99349, USA","GRANT COUNTY HOSPITAL DISTRICT 5, MATTAWA, WA",(509) 932-0100,46.73737420000001,-119.908334,Grant Mental Healthcare
MOSES LAKE,MOSES LAKE COMMUNITY HEALTH CENTER,WA,"605 S Coolidge St, Moses Lake, WA 98837, USA","MOSES LAKE COMMUNITY HEALTH CENTER, MOSES LAKE, WA",(509) 765-0674,47.1294112,-119.2619274,Moses Lake Community Health Center
OKANOGAN,FAMILY HEALTH CENTERS,WA,"1234 2nd Ave S, Okanogan, WA 98840, USA","FAMILY HEALTH CENTERS, OKANOGAN, WA",(509) 422-2573,48.3569012,-119.5938119,Family Health Center
OTHELLO,COLUMBIA BASIN HEALTH ASSOCIATION,WA,"1515 Columbia St, Othello, WA 99344, USA","COLUMBIA BASIN HEALTH ASSOCIATION, OTHELLO, WA",(509) 488-5256,46.8128089,-119.170685,COLUMBIA BASIN HEALTH
PASCO,TRI-CITIES COMMUNITY HEALTH,WA,"515 W Court St, Pasco, WA 99301, USA","TRI-CITIES COMMUNITY HEALTH, PASCO, WA",(509) 547-2204,46.241585,-119.096134,Tri-Cities Community Health
RENTON,HEALTHPOINT,WA,"200 S 2nd St, Renton, WA 98057, USA","HEALTHPOINT, RENTON, WA",(425) 226-5536,47.4815423,-122.21484209999998,HealthPoint Renton
SEATTLE,COUNTRY DOCTOR COMMUNITY CLINIC,WA,"500 19th Ave E, Seattle, WA 98112, USA","COUNTRY DOCTOR COMMUNITY CLINIC, SEATTLE, WA",(206) 299-1600,47.6233285,-122.3071866,Country Doctor Community Clinic
SEATTLE,INTERNATIONAL COMMUNITY HEALTH SERVICES,WA,"720 8th Ave S, Seattle, WA 98104, USA","INTERNATIONAL COMMUNITY HEALTH SERVICES, SEATTLE, WA",(206) 788-3700,47.59617100000001,-122.3221321,International District Medical and Dental Clinic (ICHS) - International Community Health Services
SEATTLE,"KING, COUNTY OF",WA,"Seattle, WA, USA","KING, COUNTY OF, SEATTLE, WA",,47.6062095,-122.33207079999998,Seattle
SEATTLE,NEIGHBORCARE HEALTH,WA,"1629 N 45th St, Seattle, WA 98103, USA","NEIGHBORCARE HEALTH, SEATTLE, WA",(206) 633-7650,47.6611535,-122.3377021,Neighborcare Health
SEATTLE,SEA-MAR COMMUNITY HEALTH CENTER,WA,"8915 14th Ave S, Seattle, WA 98108, USA","SEA-MAR COMMUNITY HEALTH CENTER, SEATTLE, WA",(206) 762-3263,47.52324820000001,-122.3151543,Sea Mar Community Health Center
SEATTLE,SEATTLE INDIAN HEALTH BOARD,WA,"611 12th Ave S, Seattle, WA 98144, USA","SEATTLE INDIAN HEALTH BOARD, SEATTLE, WA",(206) 324-9360,47.5970784,-122.3181461,Seattle Indian Health Board
SPOKANE,COMMUNITY HEALTH ASSOCIATION OF SPOKANE,WA,"12824 W 12th Ave, Airway Heights, WA 99001, USA","COMMUNITY HEALTH ASSOCIATION OF SPOKANE, SPOKANE, WA",(509) 244-6014,47.6452791,-117.5888486,Community Health Association-Spokane
SPOKANE,"N. A. T. I. V. E. PROJECT, THE",WA,"1803 W Maxwell Ave, Spokane, WA 99201, USA","N. A. T. I. V. E. PROJECT, THE, SPOKANE, WA",(509) 483-7535,47.67049160000001,-117.43931770000002,NATIVE Project
TACOMA,COMMUNITY HEALTH CARE,WA,"1708 E 44th St, Tacoma, WA 98404, USA","COMMUNITY HEALTH CARE, TACOMA, WA",(253) 471-4553,47.2171393,-122.4055467,Community Health Care
TOPPENISH,YAKIMA VALLEY FARM WORKERS CLINIC,WA,"510 W 1st Ave, Toppenish, WA 98948, USA","YAKIMA VALLEY FARM WORKERS CLINIC, TOPPENISH, WA",(509) 865-5600,46.37421060000001,-120.3165121,Toppenish Medical-Dental Clinic
WENATCHEE,COLUMBIA VALLEY COMMUNITY HEALTH,WA,"600 Orondo Ave #1, Wenatchee, WA 98801, USA","COLUMBIA VALLEY COMMUNITY HEALTH, WENATCHEE, WA",(509) 662-6000,47.4190547,-120.3180415,Columbia Valley Community Health Center
YAKIMA,YAKIMA NEIGHBORHOOD HEALTH SERVICES,WA,"12 S 8th St, Yakima, WA 98901, USA","YAKIMA NEIGHBORHOOD HEALTH SERVICES, YAKIMA, WA",(509) 454-4143,46.6038345,-120.49563,Yakima Neighborhood Health Services:
BAKER,"E. A. HAWSE HEALTH CENTER, INC.",WV,"17978 WV-55, Baker, WV 26801, USA","E. A. HAWSE HEALTH CENTER, INC., BAKER, WV",(304) 897-5915,39.048003,-78.73633199999998,E.A. Hawse Health Center
BECKLEY,"COMMUNITY HEALTH SYSTEMS, INC.",WV,"252 Rural Acres Dr, Beckley, WV 25801, USA","COMMUNITY HEALTH SYSTEMS, INC., BECKLEY, WV",(304) 252-0187,37.791354,-81.17903000000003,Community Health Systems Inc
CAMDEN ON GLY,"CAMDEN-ON-GAULEY MEDICAL CENTER, INC.",WV,"10003 Webster Rd, Camden-On-Gauley, WV 26208, USA","CAMDEN-ON-GAULEY MEDICAL CENTER, INC., CAMDEN ON GLY, WV",(304) 226-5725,38.365212,-80.610938,Camden On Gauley Medical Center: Hickey Meg MD
GARY,"TUG RIVER HEALTH ASSOCIATION, INC",WV,"5883 Black Diamond Hwy Box 507, Gary, WV 24836, USA","TUG RIVER HEALTH ASSOCIATION, INC, GARY, WV",(304) 448-2101,37.3665479,-81.5528011,Tug River Health Association
GRAFTON,PRESTON TAYLOR COMMUNITY HEALTH CENTER,WV,"725 N Pike St, Grafton, WV 26354, USA","PRESTON TAYLOR COMMUNITY HEALTH CENTER, GRAFTON, WV",(304) 265-7400,39.345373,-80.018893,Preston Taylor Pharmacy
HUNTINGTON,"VALLEY HEALTH SYSTEMS, INC.",WV,"401 10th St, Huntington, WV 25701, USA","VALLEY HEALTH SYSTEMS, INC., HUNTINGTON, WV",(304) 525-3334,38.4205112,-82.4422579,Valley Health Systems Inc
MARTINSBURG,"SHENANDOAH VALLEY MEDICAL SYSTEM, INCORPORATED",WV,"99 Tavern Rd, Martinsburg, WV 25401, USA","SHENANDOAH VALLEY MEDICAL SYSTEM, INCORPORATED, MARTINSBURG, WV",(304) 263-4999,39.4738902,-77.966459,Shenandoah Community Health
PAW PAW,MOUNTAINEER COMMUNITY HEALTH CENTER INC,WV,"783 Winchester St, Paw Paw, WV 25434, USA","MOUNTAINEER COMMUNITY HEALTH CENTER INC, PAW PAW, WV",(304) 947-5500,39.5249279,-78.453214,Mountaineer Community Health Center
RAINELLE,"RAINELLE MEDICAL CENTER, INC.",WV,"176 Medical Center Dr, Rainelle, WV 25962, USA","RAINELLE MEDICAL CENTER, INC., RAINELLE, WV",(304) 438-6188,37.9687264,-80.7784895,Rainelle Medical Center Inc
