,fid,hospital_name,address,city,zip,placekey,hospital_pk,lat,lon
4079,4079,OTTO KAISER MEMORIAL HOSPITAL,3349 S HIGHWAY 181,KENEDY,78119,zzw-222@8sw-xrp-rtv,451364,28.849336183497282,-97.87868523876486
4080,4080,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,75142,zzw-222@5qw-633-z4v,450292,32.5914422838012,-96.31863000331421
4081,4081,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,78028,222-222@8t2-6nf-fmk,450007,30.043172650330433,-99.15254998531121
4082,4082,KIMBLE HOSPITAL,349 REID ROAD,JUNCTION,76849,222-222@8t2-5xg-nt9,451306,30.498806017508482,-99.78107530739653
4083,4083,PARIS REGIONAL MEDICAL CENTER,865 DESHONG DR,PARIS,75460,zzw-223@5qx-723-33q,450196,33.68806802572432,-95.54836651385062
4084,4084,LAMB HEALTHCARE CENTER,1500 S SUNSET,LITTLEFIELD,79339,zzw-222@8tj-ynf-789,450698,33.91148185213832,-102.34413667163712
4085,4085,ADVENTHEALTH ROLLINS BROOK,608 NORTH KEY AVENUE,LAMPASAS,76550,zzw-222@8sy-t5m-bp9,451323,31.072433241946452,-98.18576404843307
4086,4086,LAVACA MEDICAL CENTER,1400 NORTH TEXANA STREET,HALLETTSVILLE,77964,zzw-222@8t2-mkr-dn5,451376,29.457293162727293,-96.93808575923845
4087,4087,LIBERTY DAYTON REGIONAL MEDICAL CENTER,1353 N TRAVIS ST,LIBERTY,77575,zzw-222@8fc-c5x-w8v,451375,30.06934401735321,-94.79879011796146
4088,4088,PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,MEXIA,76667,223-222@8fb-m49-nnq,450400,31.67458918877625,-96.48093968769182
4089,4089,LIMESTONE MEDICAL CENTER,701 MCCLINTIC DRIVE,GROESBECK,76642,222-222@8fb-kw4-ty9,451303,31.53231376403349,-96.53119201594112
4090,4090,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,78643,225-222@8sy-w8v-9j9,450219,30.74348056795509,-98.6777863864346
4091,4091,GRACE SURGICAL HOSPITAL,2412 50TH ST,LUBBOCK,79412,222-222@5r4-2sn-w49,450162,33.5499958626823,-101.86882135220044
4092,4092,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,79416,222-222@5r4-38w-7kf,450876,33.60324926039268,-101.91651252582685
4093,4093,COVENANT SPECIALTY HOSPITAL,3815 20TH STREET,LUBBOCK,79410,224-222@5r4-38q-hqz,452102,33.576882417207656,-101.89766607297811
4094,4094,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,79415,223-222@5r4-38k-6c5,450686,33.58711282390393,-101.89184114537288
4095,4095,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,79410,222-222@5r4-38r-6kz,450040,33.577238746499205,-101.89157557529731
4096,4096,COVENANT CHILDRENS HOSPITAL,4015 22ND PLACE,LUBBOCK,79410,226-223@5r4-38q-k4v,453306,33.57451970186682,-101.90048298189416
4097,4097,COVENANT HIGH PLAINS SURGERY CENTER,3610 22ND ST,LUBBOCK,79410,225-223@5r4-38r-gzf,45C0001441,33.57496527257144,-101.89286997733653
4098,4098,LYNN COUNTY HOSPITAL DISTRICT,2600 LOCKWOOD STREET,TAHOKA,79373,zzw-222@5r3-29n-hkf,451351,33.166960753536884,-101.81610734248393
4099,4099,HEART OF TEXAS MEMORIAL HOSPITAL,2008 NINE ROAD,BRADY,76825,zzw-222@8sz-6zg-2ff,451348,31.11714138647968,-99.34784857752128
4100,4100,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,76712,zzw-222@8sz-b2z-nyv,450042,31.513725067405986,-97.19996269600271
4101,4101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,100 HILLCREST MEDICAL BLVD,WACO,76712,zzw-222@8sz-b2y-dd9,450101,31.489661337001476,-97.15658721071947
4102,4102,MADISON ST JOSEPH HEALTH CENTER,100 WEST CROSS STREET,MADISONVILLE,77864,222-222@8fc-nc7-vs5,451316,30.942650459335113,-95.91126120305817
4103,4103,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20     PO BOX 640,STANTON,79782,25x@8sv-4zq-p5f,451333,32.09752164819358,-101.80912817581348
4104,4104,PALACIOS COMMUNITY MEDICAL CENTER,311 GREEN AVENUE,PALACIOS,77465,zzw-222@8sw-m3z-d9z,451332,28.71617803474954,-96.21420204015611
4105,4105,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,77414,222-222@8sx-jgg-hh5,450465,28.98141047200518,-95.99198700309309
4106,4106,FORT DUNCAN MEDICAL CENTER,3333 N FOSTER MALDONADO BLVD,EAGLE PASS,78852,223-224@8sr-cs7-nwk,450092,28.71338623168316,-100.45522273063827
4107,4107,MEDINA REGIONAL HOSPITAL,3100 AVENUE E,HONDO,78861,222-222@8sz-zsd-4qf,451330,29.33461122773925,-99.13482118452457
4108,4108,MIDLAND MEMORIAL HOSPITAL,400 ROSALIND REDFERN GROVER PARKWAY,MIDLAND,79701,222-222@8sv-4rb-f2k,450133,31.997393881570254,-102.09977302159656
4109,4109,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,76255,223-222@5qx-jj6-x89,450641,33.777550918445954,-97.73270369301477
4110,4110,HCA HOUSTON HEALTHCARE CONROE,504 MEDICAL CENTER BLVD,CONROE,77304,222-222@8fc-mnw-vs5,450222,30.28453621727803,-95.46842589136347
4111,4111,HOUSTON METHODIST THE WOODLANDS HOSPITAL,17201 INTERSTATE 45 SOUTH,THE WOODLANDS,77385,222-222@8fc-9bm-b8v,670122,30.205866340101768,-95.45343969777711
4112,4112,ST LUKES LAKESIDE HOSPITAL,17400 ST LUKES WAY,THE WOODLANDS,77384,zzw-222@8fc-9bn-54v,670059,30.20140637058021,-95.45756340212921
4113,4113,THE WOODLANDS SPECIALTY HOSPITAL,25440 INTERSTATE 45 NORTH,SPRING,77386,222@8fc-9b4-2zf,670267,30.13037891413564,-95.44365104604941
4114,4114,ASPIRE HOSPITAL,"2006 SOUTH LOOP 336 WEST, SUITE 500",CONROE,77304,229-223@8fc-mp5-y5f,670093,30.284330826436456,-95.47994529131026
4115,4115,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,77384,223-222@8fc-9bn-54v,450862,30.20140637058021,-95.45756340212921
4116,4116,NEXUS SPECIALTY HOSPITAL THE WOODLANDS,9182 SIX PINES DRIVE,THE WOODLANDS,77380,222-222@8fc-9bg-p7q,452057,30.172840815973277,-95.46062663173602
4117,4117,CORNERSTONE HOSPITAL CONROE,1500 GRAND LAKE DRIVE,CONROE,77304,223-222@8fc-mnw-v4v,452107,30.282396646794236,-95.4654496101457
4118,4118,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,79029,zzw-224@5qy-7c5-35z,451386,35.86490610549202,-101.96985681684505
4119,4119,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,75965,zzw-223@8fc-6fg-dvz,450656,31.65330653995774,-94.65272036101778
4120,4120,NACOGDOCHES COUNTY HOSPITAL DISTRICT,1204 MOUND ST,NACOGDOCHES,75961,224-224@8fc-4k4-zmk,450508,31.61307656666133,-94.64903459301998
4121,4121,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,75110,222-222@5qw-tmw-fvf,450447,32.0840812856853,-96.5038250002302
4122,4122,ROLLING PLAINS MEMORIAL HOSPITAL,200 E ARIZONA,SWEETWATER,79556,zzw-222@5r3-8d6-pjv,450055,32.4528409625938,-100.39719635443052
4123,4123,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,78414,22m-222@8sx-ybk-5mk,670061,27.68570614569332,-97.37555643444723
4124,4124,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530,CORPUS CHRISTI,78411,zzw-222@8sx-xw5-dgk,453301,27.74856271939879,-97.3856972740601
4125,4125,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,78404,222-222@8sx-xwq-qfz,450046,27.777008125678908,-97.39595099681208
4126,4126,POST ACUTE MEDICAL SPECIALTY HOSPITAL CORPUS CH,345 S WATER ST3RD FLOOR,CORPUS CHRISTI,78401,222-222@8sx-xwj-85f,452086,27.789215447292214,-97.39596087197515
4127,4127,OCHILTREE GENERAL HOSPITAL,3101 GARRETT DRIVE,PERRYTON,79070,zzw-222@5qz-n2f-w8v,451359,36.369920775181306,-100.79873428502826
4128,4128,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,MINERAL WELLS,76067,zzw-222@5qw-cyw-vxq,450565,32.799958002459356,-98.14615454236704
4129,4129,UT HEALTH EAST TEXAS CARTHAGE HOSPITAL,409 COTTAGE RD,CARTHAGE,75633,zzw-226@8fc-44k-zfz,450210,32.166414994173024,-94.34691205687881
4130,4130,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,76086,zzw-222@5qw-f3g-jn5,450203,32.74933886686578,-97.785629901028
4131,4131,PARMER COUNTY COMMUNITY HOSPITAL,1307 CLEVELAND STREET,FRIONA,79035,22b-222@5qy-whz-fj9,451300,34.64413097623164,-102.72239345450885
4132,4132,PECOS COUNTY MEMORIAL HOSPITAL,387 WEST I 10,FORT STOCKTON,79735,222-222@8st-r5d-nkf,451389,30.906129957863484,-102.88026570576042
4133,4133,CHI ST LUKES HEALTH MEMORIAL LIVINGSTON,1717 HWY 59 BYPASS,LIVINGSTON,77351,zzw-222@8fb-52s-gp9,450395,30.730286703723902,-94.93944245514594
4134,4134,NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,79106,222-223@5qy-dnb-649,450209,35.199748342110276,-101.9205836446207
4135,4135,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,AMARILLO,79124,222-222@5qy-dnb-k4v,450875,35.209951667618775,-101.91313018493506
4136,4136,VIBRA HOSPITAL OF AMARILLO,7500 WALLACE BLVD,AMARILLO,79120,222@5qy-dnf-skf,452060,35.195080916613264,-101.9262991224844
4137,4137,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,79106,zzw-222@5qy-dnb-f4v,450231,35.19654507645004,-101.91946302362985
4138,4138,REAGAN MEMORIAL HOSPITAL,1300 N MAIN AVENUE,BIG LAKE,76932,222-222@8sv-b5m-zfz,451301,31.204110220439727,-101.46054142719298
4139,4139,REEVES COUNTY HOSPITAL DISTRICT,2323 TEXAS STREET,PECOS,79772,223-223@8st-kt9-kcq,451377,31.40185170619544,-103.51422147959077
4140,4140,REFUGIO COUNTY MEMORIAL HOSPITAL,107 SWIFT STREET,REFUGIO,78377,223-222@8sw-ywc-xqz,451317,28.30719827826647,-97.27983932222574
4141,4141,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,3150 HORIZON ROAD,ROCKWALL,75032,222@5qv-vd9-9j9,670044,32.88503819684223,-96.4661638883705
4142,4142,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,76821,zzw-222@8sz-2jv-v75,451310,31.750390887868836,-99.96351004757854
4143,4143,NORTH RUNNELS HOSPITAL,7821 EAST HIGHWAY 153,WINTERS,79567,222-222@5r3-9gt-wrk,451315,31.949234501661863,-99.95943605324555
4144,4144,UT HEALTH EAST TEXAS HENDERSON HOSPITAL,300 WILSON STREET,HENDERSON,75652,222-223@8fc-23w-dvz,450475,32.161084536573576,-94.79577531645057
4145,4145,SABINE COUNTY HOSPITAL,"PO BOX 750, 2301 HWY 83 W",HEMPHILL,75948,22p@8fb-pqb-fj9,451361,31.29061134183199,-93.78818617317899
4146,4146,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,511 HOSPITAL ST,SAN AUGUSTINE,75972,222-223@8fb-r6m-psq,451360,31.532136480816686,-94.10313223192999
4147,4147,SCHLEICHER COUNTY MEDICAL CENTER,102 NORTH US HIGHWAY 277,ELDORADO,76936,222-222@8st-ts5-vcq,451304,30.87025555645982,-100.59128296147146
4148,4148,COGDELL MEMORIAL HOSPITAL,1700 COGDELL BLVD,SNYDER,79549,zzw-222@5r2-zct-g6k,451384,32.68739013631586,-100.91666478856878
4149,4149,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,75701,223-222@5qw-5d2-75z,450102,32.345083286271205,-95.2907642734141
4150,4150,TYLER CONTINUECARE HOSPITAL (AT MOTHER FRANCES),800 EAST DAWSON 4TH FLOOR,TYLER,75701,223-222@5qw-5d2-75z,452091,32.345083286271205,-95.2907642734141
4151,4151,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,1000 SOUTH BECKHAM AVE,TYLER,75701,zzw-222@5qw-5cz-dsq,450083,32.338564048487996,-95.2904797432728
4152,4152,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,75701,222-222@5qw-5dt-dqf,450864,32.32978573377216,-95.29888547002497
4153,4153,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US HIGHWAY 271,TYLER,75708,222-222@5qw-92k-nt9,450690,32.42619515791327,-95.2151630155171
4154,4154,UT HEALTH EAST TEXAS SPECIALTY HOSPITAL,1000 S BECKHAM FL 5,TYLER,75701,zzw-222@5qw-5cz-dsq,452051,32.338564048487996,-95.2904797432728
4155,4155,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,76043,224-222@8sz-nsy-59f,450451,32.24168298131719,-97.7454463630372
4156,4156,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,76424,222-222@5r2-pn3-8vz,450498,32.754154328884376,-98.88679268156721
4157,4157,STONEWALL MEMORIAL HOSPITAL,821 NORTH BROADWAY,ASPERMONT,79502,222-222@5r2-8wg-xyv,451318,33.15034710217328,-100.22883581514297
4158,4158,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,308 HUDSPETH,SONORA,76950,zzw-222@8sv-2fx-49z,451324,30.56358154691811,-100.63524454030798
4159,4159,SWISHER MEMORIAL HOSPITAL,539 SOUTHEAST 2ND,TULIA,79088,227-222@5r4-5yd-rx5,451349,34.536002346143995,-101.75652959728303
4160,4160,MEDICAL CITY ALLIANCE,3101 NORTH TARRANT PARKWAY,FORT WORTH,76177,226-222@5qw-jng-bff,670103,32.90025585946681,-97.31438916886472
4161,4161,BAYLOR SCOTT AND WHITE ORTHOPEDIC AND SPINE HOSPI,707 HIGHLANDER BLVD,ARLINGTON,76015,224-224@5qw-vvx-jjv,670067,32.68340606976778,-97.11732659693456
4162,4162,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,811 WRIGHT STREET,ARLINGTON,76012,zzw-222@5qw-vsn-ysq,670071,32.748917378048795,-97.1153324565847
4163,4163,WISE HEALTH SYSTEM,3200 NORTH TARRANT PARKWAY,FORT WORTH,76177,225-222@5qw-jnf-mp9,670116,32.89700631732831,-97.31344177496263
4164,4164,MEDICAL CITY FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,76104,222-222@5qw-w25-qpv,450672,32.73580973797851,-97.3458437890318
4165,4165,METHODIST MANSFIELD MEDICAL CENTER,2700 E BROAD STREET,MANSFIELD,76063,zzw-222@5qw-vg3-qxq,670023,32.56934820671548,-97.09338999319279
4166,4166,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,76132,zzw-223@5qw-vzk-gkz,450779,32.657515197942566,-97.41981321276133
4167,4167,KINDRED HOSPITAL FORT WORTH- MANSFIELD,1802 HIGHWAY 157 NORTH,MANSFIELD,76063,222-222@5qw-v9x-vs5,452019,32.598735034656585,-97.14415069587815
4168,4168,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,10864 TEXAS HEALTH TRAIL,FORT WORTH,76244,223-222@5qw-jn9-mff,670085,32.93089054988551,-97.3103339318988
4169,4169,TEXAS HEALTH HEB,1600 HOSPITAL PARKWAY,BEDFORD,76022,222-222@5qv-xb8-jjv,450639,32.834880907171026,-97.12424286197452
4170,4170,SAINT CAMILLUS MEDICAL CENTER,1612 HURST TOWN CENTER DRIVE,HURST,76054,222-222@5qw-vsh-kvf,670121,32.84323910876315,-97.18799813701489
4171,4171,MEDICAL CITY ARLINGTON,3301 MATLOCK ROAD,ARLINGTON,76015,222-222@5qw-vvy-7dv,450675,32.69222618645808,-97.11340060995458
4172,4172,USMD HOSPITAL AT ARLINGTON L P,801 W INTERSTATE 20,ARLINGTON,76017,227-224@5qw-vvy-5j9,450872,32.680119700981635,-97.11787136575221
4173,4173,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,76092,zzw-223@5qv-x85-3wk,450888,32.939466620748135,-97.12759679523832
4174,4174,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,76104,zzw-223@5qw-w25-q4v,453300,32.73591956434288,-97.34138533604255
4175,4175,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,1400 EIGHTH AVE,FORT WORTH,76104,223-224@5qw-w25-nkf,450137,32.729269512712584,-97.34543576912277
4176,4176,MEDICAL CITY NORTH HILLS,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,76180,zzw-222@5qw-vt9-6zf,450087,32.82847601137348,-97.21314409609654
4177,4177,METHODIST SOUTHLAKE HOSPITAL,421 E STATE HIGHWAY 114,SOUTHLAKE,76092,zzw-222@5qv-x7j-435,670132,32.957587451679544,-97.14582475537979
4178,4178,TEXAS HEALTH HARRIS METHODIST FORT WORTH,1301 PENNSYLVANIA AVENUE,FORT WORTH,76104,zzw-223@5qw-w2s-3bk,450135,32.73599269280924,-97.33841308634706
4179,4179,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,76020,zzw-222@5qw-jwf-99f,450419,32.88064434311572,-97.5330866578624
4180,4180,KINDRED HOSPITAL-TARRANT COUNTY,1000 N COOPER ST,ARLINGTON,76011,222-222@5qw-vsn-pd9,452028,32.75113003631079,-97.11397925362178
4181,4181,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,1650 W COLLEGE ST,GRAPEVINE,76051,222-222@5qv-x7t-k4v,450563,32.93366249309803,-97.09448695061066
4182,4182,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,76110,zzw-222@5qw-vyk-gkz,450880,32.727052721661025,-97.34678582683735
4183,4183,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,76104,222-225@5qw-w2q-xbk,450039,32.727564522179534,-97.32598202686724
4184,4184,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,76012,225-222@5qw-vss-9zz,450064,32.74777716466729,-97.11749365940774
4185,4185,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,79601,zzw-223@5r2-mjd-r49,450229,32.472870158291016,-99.73339860171914
4186,4186,CONTINUECARE HOSPITAL AT HENDRICK MEDICAL CENTER,1900 PINE ST 7TH FLOOR,ABILENE,79601,zzw-223@5r2-mjd-r49,452029,32.472870158291016,-99.73339860171914
4187,4187,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,79316,223-222@8tk-3k3-n5z,450399,33.18807980835187,-102.26741145589435
4188,4188,THROCKMORTON COUNTY MEMORIAL HOSPITAL,802 N MINTER AVENUE,THROCKMORTON,76483,222-223@5r3-rsv-9zz,451339,33.19023357599606,-99.17656077839433
4189,4189,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,75455,zzw-222@8f2-sr6-mc5,450080,33.17685508888295,-94.97284488982476
4190,4190,SHANNON WEST TEXAS MEMORIAL HOSPITAL,120 EAST HARRIS AVENUE,SAN ANGELO,76903,222-222@8st-xbb-zmk,450571,31.46486879090255,-100.43456929279404
4191,4191,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,"5656 BEE CAVES ROAD, SUITE M-302",AUSTIN,78746,22c-222@8t2-fm9-5zz,670006,30.295447764357444,-97.82575613676717
4192,4192,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,78731,zzw-224@8t2-fkb-gtv,450808,30.35103118160536,-97.75185793739189
4193,4193,CORNERSTONE SPECIALTY HOSPITALS AUSTIN,4207 BURNET RD,AUSTIN,78756,228-222@8t2-fkg-m8v,452034,30.311589018643684,-97.74348566231242
4194,4194,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,78705,222-222@8t2-fkh-d9z,450056,30.304879363699797,-97.74597885711684
4195,4195,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,4900 MUELLER BLVD,AUSTIN,78723,zzw-224@8t2-fjw-hbk,453310,30.30291755482738,-97.7071346189125
4196,4196,ASCENSION SETON NORTHWEST,11113 RESEARCH BOULEVARD,AUSTIN,78759,222-222@8t2-f45-rkz,450867,30.40428847911545,-97.743573040029
4197,4197,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,AUSTIN,78704,222-222@8t2-fks-cnq,450713,30.225468986340204,-97.77521951587207
4198,4198,NORTH AUSTIN MEDICAL CENTER,12221 MOPAC EXPRESSWAY NORTH,AUSTIN,78758,zzw-222@8t2-f53-gx5,450809,30.411123949473374,-97.70525755368695
4199,4199,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,601 E 15TH STREET,AUSTIN,78701,222-222@8t2-fj4-rkz,450124,30.276599365143827,-97.73394327590664
4200,4200,TEXAS NEURO REHABILITATION CENTER,1106 W DITTMAR,AUSTIN,78745,222-227@8t2-fkw-zpv,452038,30.18902185370302,-97.8064651335928
4201,4201,BAYLOR SCOTT & WHITE MEDICAL CENTER � PFLUGERVILLE,2600 EAST  PFLUGERVILLE  PARKWAY,PFLUGERVILLE,78660,zzw-222@8t2-fbv-wx5,670128,30.45136346481555,-97.59157235761683
4202,4202,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,78705,zzw-223@8t2-fjw-x3q,450431,30.290120566433103,-97.72604137022101
4203,4203,ASCENSION SETON  SOUTHWEST,7900 FM 1826,AUSTIN,78737,222-222@8sy-xrm-pd9,450865,30.22677994640878,-97.89291612963574
4204,4204,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,78746,226-222@8t2-fj7-zpv,450871,30.26999191157439,-97.79634388463553
4205,4205,RANKIN HOSPITAL MEDICAL CLINIC,1611 SPUR 576,RANKIN,79778,222-222@8sv-7rn-dd9,451329,31.233325771448236,-101.93527746195866
4206,4206,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,78801,zzw-223@8sr-vss-3kf,451387,29.21476815008946,-99.76792022929264
4207,4207,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,78840,222-222@8sw-3sz-vs5,450154,29.374856454220232,-100.89214796236755
4208,4208,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,77901,zzw-222@8sw-tm8-b49,450023,28.811767004998494,-96.9773233208555
4209,4209,PAM  SPECIALTY HOSPITAL OF VICTORIA SOUTH,506 EAST SAN ANTONIO STREET  3RD FLOOR,VICTORIA,77901,zzw-223@8sw-tm4-p7q,452056,28.807752037156938,-96.99793233701996
4210,4210,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,102 MEDICAL DRIVE,VICTORIA,77904,zzw-222@8sw-thk-7bk,452094,28.854516926116254,-97.02142293961116
4211,4211,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST,VICTORIA,77901,224@8sw-thr-fzz,450147,28.807703420618488,-96.99936659659451
4212,4212,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,77340,zzw-222@8fb-bgr-n3q,450347,30.697114784377906,-95.55902570112943
4213,4213,WARD MEMORIAL HOSPITAL,406 SOUTH GARY ST,MONAHANS,79756,zzw-222@8st-n63-z4v,451373,31.59392954952279,-102.88356735918248
4214,4214,SCOTT & WHITE HOSPITAL BRENHAM,700 MEDICAL PARKWAY,BRENHAM,77833,222-223@8fc-pbn-54v,450187,30.145910736281774,-96.39921353229056
4215,4215,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,78041,222-223@8sr-855-w8v,450643,27.60665076254665,-99.47863599629599
4216,4216,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,78044,zzw-222@8sr-8mj-vj9,450029,27.53294007193952,-99.47874044461209
4217,4217,LAREDO SPECIALTY HOSPITAL LP,2005 BUSTAMANTE STREET,LAREDO,78041,222-222@8sr-8mj-wx5,452096,27.533258055391244,-99.472999562485
4218,4218,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,77437,zzw-222@8sx-b5t-xyv,450694,29.21925330580166,-96.29102492439789
4219,4219,SHAMROCK GENERAL HOSPITAL,1000 SOUTH MAIN STREET,SHAMROCK,79079,zzw-222@5qt-86k-xwk,451340,35.19873608004558,-100.2484816394579
4220,4220,KELL WEST REGIONAL HOSPITAL,5420 KELL WEST BOULEVARD,WICHITA FALLS,76310,222-222@5r3-v52-6rk,450827,33.87350054189758,-98.58017869704113
4221,4221,KPC PROMISE HOSPITAL OF WICHITA FALLS LLC,1103 GRACE STREET,WICHITA FALLS,76301,zzw-222@5r3-v6g-j7q,452068,33.90213346278679,-98.499081598887
4222,4222,ELECTRA MEMORIAL HOSPITAL,1207 S BAILEY STREET,ELECTRA,76360,zzw-223@5r3-sqb-xqz,451343,34.01800895030149,-98.92539777058163
4223,4223,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,76301,zzw-222@5r3-v6g-j9z,450010,33.903150304523194,-98.50142642615258
4224,4224,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,76384,222-222@5r3-w4m-tjv,450584,34.158995298290755,-99.31520508801565
4225,4225,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,ROUND ROCK,78681,zzw-222@8t2-f3p-4qf,450718,30.511164070888668,-97.71529840766415
4226,4226,SCOTT & WHITE HOSPITAL-ROUND ROCK,300 UNIVERSITY BLVD,ROUND ROCK,78664,223-222@8sy-sx5-3yv,670034,30.562920295089313,-97.68493340636151
4227,4227,SETON MEDICAL CENTER WILLIAMSON,201 SETON PARKWAY,ROUND ROCK,78664,zzw-222@8sy-sx6-p35,670041,30.567371782216707,-97.65081639604367
4228,4228,CEDAR PARK REGIONAL MEDICAL CENTER,1401 MEDICAL PARKWAY,CEDAR PARK,78613,zzw-224@8sy-smw-5zz,670043,30.53211340243784,-97.8118101603145
4229,4229,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,305 MALLARD,TAYLOR,76574,zzw-224@8sz-f5r-vmk,451374,30.591524299610416,-97.41606590429711
4230,4230,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,78114,zzw-222@8t2-27t-tjv,450108,29.15886917979493,-98.17403807905828
