lat,lon,hospital_pk,hospital_name,address,city,zip,hospital_subtype,fips_code
44.78951,-91.46025,520070,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,1221 WHIPPLE ST,EAU CLAIRE,54703,Short Term,55035
23.71233,90.40071,520196,OAKLEAF SURGICAL HOSPITAL,1000 OAKLEAF WAY,ALTOONA,54720,Short Term,55035
10.95563,79.40457,520013,SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,EAU CLAIRE,54701,Short Term,55035
43.83471,-88.81721,521321,RIPON MEDICAL CENTER,845 PARKSIDE ST,RIPON,54971,Critical Access Hospitals,55039
43.778,-88.43049,520088,ST AGNES HOSPITAL,430 E DIVISION ST,FOND DU LAC,54935,Short Term,55039
28.59131,77.0814,521354,SOUTHWEST HEALTH CENTER,1400 EAST SIDE RD,PLATTEVILLE,53818,Critical Access Hospitals,55043
43.13337,-90.70818,521344,GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,205 PARKER ST,BOSCOBEL,53805,Critical Access Hospitals,55043
42.84362,-90.70889,521322,GRANT REGIONAL HEALTH CENTER,507 S MONROE ST,LANCASTER,53813,Critical Access Hospitals,55043
39.43351,-84.4354,520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,53566,Short Term,55045
43.97767,-88.94145,521355,THEDACARE MEDICAL CENTER - BERLIN INC,225 MEMORIAL DRIVE,BERLIN,54923,Critical Access Hospitals,55047
42.95248,-90.13035,521352,UPLAND HILLS HEALTH,800 COMPASSION WAY,DODGEVILLE,53533,Critical Access Hospitals,55049
44.30285,-90.85511,521333,BLACK RIVER MEMORIAL HOSPITAL,711 W ADAMS ST,BLACK RIVER FALLS,54615,Critical Access Hospitals,55053
42.93047,-88.82818,520071,FORT MEMORIAL HOSPITAL,611 SHERMAN AVE E,FORT ATKINSON,53538,Short Term,55055
43.78291,-90.07437,520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,53948,Short Term,55057
42.56986,-87.9352,520189,AURORA MEDICAL CTR KENOSHA,10400 75TH ST,KENOSHA,53142,Short Term,55059
42.57751,-87.8204,520021,FROEDTERT SOUTH - FROEDTERT KENOSHA HOSPITAL,6308 EIGHTH AVE,KENOSHA,53143,Short Term,55059
43.94445,-90.8145,520004,MAYO CLINIC HEALTH SYSTEM-FRANCISCAN HEALTHCARE,700 WEST AVENUE SOUTH,LA CROSSE,54601,Short Term,55063
43.79501,-91.24806,520087,GUNDERSEN LUTHERAN MEDICAL CENTER,1910 SOUTH AVE,LA CROSSE,54601,Short Term,55063
42.68395,-90.10999,521312,MEMORIAL HOSPITAL OF LAFAYETTE COUNTY,800 CLAY ST,DARLINGTON,53530,Critical Access Hospitals,55065
45.14018,-89.13999,521350,ASPIRUS LANGLADE HOSPITAL,112 E FIFTH AVE,ANTIGO,54409,Critical Access Hospitals,55067
38.04234,-84.50113,521339,ASCENSION GOOD SAMARITAN HOSPITAL,601 S CENTER AVE,MERRILL,54452,Critical Access Hospitals,55069
45.48672,-89.73405,521313,ASCENSION SACRED HEART HOSPITAL,401 W MOHAWK DR  SUITE 100,TOMAHAWK,54487,Critical Access Hospitals,55069
44.09503,-87.67699,520107,HOLY FAMILY MEMORIAL,2300 WESTERN AVE,MANITOWOC,54221,Short Term,55071
44.12391,-87.62024,520034,AURORA MEDICAL CTR MANITOWOC COUNTY,5000 MEMORIAL DRIVE,TWO RIVERS,54241,Short Term,55071
44.88979,-89.58114,520202,MARSHFIELD MEDICAL CENTER - WESTON,3400 MINISTRY PARKWAY,WESTON,54476,Short Term,55073
44.96588,-89.66825,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,54401,Short Term,55073
45.408532,-87.609076,520113,AURORA MEDICAL CENTER BAY AREA,3003 UNIVERSITY DR,MARINETTE,54143,Short Term,55075
43.0422,-88.02433,523300,CHILDRENS HOSPITAL OF WISCONSIN,9000 W WISCONSIN AVE,MILWAUKEE,53226,Childrens Hospitals,55079
43.00114,-88.02422,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,53227,Short Term,55079
54.9786,-1.61934,520177,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,9200 W WISCONSIN AVE,MILWAUKEE,53226,Short Term,55079
40.81229,-81.39694,522006,SELECT SPECIALTY HOSPITAL MILWAUKEE,8901 W LINCOLN AVE  2ND FLOOR,WEST ALLIS,53227,Long Term,55079
42.98975,-87.95074,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,53215,Short Term,55079
37.69895,-97.33179,520078,ASCENSION ST FRANCIS HOSPITAL,3237 S 16TH ST,MILWAUKEE,53215,Short Term,55079
43.06075,-87.88072,520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,53211,Short Term,55079
43.0743,-87.97602,520136,ASCENSION SE WISCONSIN HOSPITAL - ST JOSEPH CAMPUS,5000 W CHAMBERS ST,MILWAUKEE,53210,Short Term,55079
37.91938,-89.81139,521320,TOMAH MEMORIAL HOSPITAL,501 GOPHER DR,TOMAH,54660,Critical Access Hospitals,55081
43.94445,-90.8145,521305,MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA,310 W MAIN ST,SPARTA,54656,Critical Access Hospitals,55081
44.89624,-87.86584,521356,BELLIN HEALTH OCONTO HOSPITAL,820 ARBUTUS AVE,OCONTO,54153,Critical Access Hospitals,55083
44.86457,-88.12874,521310,HSHS ST CLARE MEMORIAL HOSPITAL,855 S MAIN ST,OCONTO FALLS,54154,Critical Access Hospitals,55083
44.88979,-89.58114,520212,MARSHFIELD MEDICAL CENTER - MINOCQUA,9576 HIGHWAY 70,MINOCQUA,54548,Short Term,55085
45.89353,-89.70239,520091,HOWARD YOUNG MEDICAL CTR,240 MAPLE ST,WOODRUFF,54568,Short Term,55085
43.42443,-83.93893,520019,ASCENSION ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,54501,Short Term,55085
44.24831,-88.40269,520009,ASCENSION NE WISCONSIN - ST ELIZABETH CAMPUS,1506 S ONEIDA ST,APPLETON,54915,Short Term,55087
44.38125,-88.73391,521326,THEDACARE MEDICAL CENTER NEW LONDON,1405 MILL ST,NEW LONDON,54961,Critical Access Hospitals,55087
44.27875,-88.39295,520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,1818 N MEADE ST,APPLETON,54911,Short Term,55087
-33.81734,150.96416,520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,53024,Short Term,55089
43.25658,-87.9255,520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,13111 N PORT WASHINGTON RD,MEQUON,53097,Short Term,55089
44.620548,-91.962741,521307,ADVENTHEALTH DURAND,1220 3RD AVE W,DURAND,54736,Critical Access Hospitals,55091
44.86302,-92.60248,521349,RIVER FALLS AREA HOSPITAL,1629 E DIVISION ST,RIVER FALLS,54022,Critical Access Hospitals,55093
37.91938,-89.81139,521318,LADD MEMORIAL HOSPITAL,2600 65TH AVENUE,OSCEOLA,54020,Critical Access Hospitals,55095
45.409,-92.64235,521337,ST CROIX REGIONAL MEDICAL CENTER,235 E STATE STREET,SAINT CROIX FALLS,54024,Critical Access Hospitals,55095
20.01739,75.39554,521308,AMERY HOSPITAL & CLINIC,265 GRIFFIN STREET EAST,AMERY,54001,Critical Access Hospitals,55095
44.535002,-89.55069,52C000,ASPIRUS STEVENS POINT SURGERY CENTER,5409 VERN HOLMES DRIVE,STEVENS POINT,54482,Short Term,55097
44.52652,-89.56701,520002,ASCENSION ST MICHAELS HOSPITAL,900 ILLINOIS AVE,STEVENS POINT,54481,Short Term,55097
45.93036,-90.44166,521325,FLAMBEAU HOSPITAL,98 SHERRY AVE,PARK FALLS,54552,Critical Access Hospitals,55099
6.45499,3.18291,520096,ASCENSION ALL SAINTS HOSPITAL,3801 SPRING ST,RACINE,53405,Short Term,55101
45.06709,-64.10317,520059,AURORA MEDICAL CENTER BURLINGTON,252 MCHENRY ST,BURLINGTON,53105,Short Term,55101
30.802,30.99977,522005,LAKEVIEW SPECIALTY HOSPITAL & REHAB CENTER,1701 SHARP ROAD,WATERFORD,53185,Long Term,55101
43.33905,-90.38205,521341,RICHLAND HOSPITAL,333 E SECOND ST,RICHLAND CENTER,53581,Critical Access Hospitals,55103
42.66965,-88.97598,520208,SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,3400 EAST RACINE STREET,JANESVILLE,53546,Short Term,55105
40.072806,-75.308074,520066,MERCY HEALTH SYSTEM CORP,1000 MINERAL POINT AVE,JANESVILLE,53548,Short Term,55105
42.702627,-89.006594,520100,BELOIT MEMORIAL HOSPITAL,1969 W HART RD,BELOIT,53511,Short Term,55105
42.83452,-89.04375,521319,EDGERTON HOSPITAL AND HEALTH SERVICES,11101 N SHERMAN ROAD,EDGERTON,53534,Critical Access Hospitals,55105
45.45501,-91.11009,521328,MARSHFIELD MEDICAL CENTER - LADYSMITH,900 COLLEGE AVE WEST,LADYSMITH,54848,Critical Access Hospitals,55107
45.11804,-92.55558,521345,WESTFIELDS HOSPITAL AND CLINIC,535 HOSPITAL RD,NEW RICHMOND,54017,Critical Access Hospitals,55109
44.94159,-92.37798,521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,BALDWIN,54002,Critical Access Hospitals,55109
44.961409,-92.717752,521335,HUDSON HOSPITAL & CLINIC,405 STAGELINE ROAD,HUDSON,54016,Critical Access Hospitals,55109
43.54958,-89.99304,521351,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE,REEDSBURG,53959,Critical Access Hospitals,55111
43.48131,-89.73008,520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,BARABOO,53913,Short Term,55111
43.28711,-89.75297,520095,SAUK PRAIRIE HOSPITAL,260 26TH STREET,PRAIRIE DU SAC,53578,Short Term,55111
46.0349,-91.48631,521336,HAYWARD AREA MEMORIAL HOSPITAL,11040 N STATE RD 77,HAYWARD,54843,Critical Access Hospitals,55113
44.76066,-88.6066,521346,THEDACARE MEDICAL CENTER - SHAWANO INC,100 COUNTY RD B,SHAWANO,54166,Critical Access Hospitals,55115
43.76281,-87.74751,520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,53081,Short Term,55117
43.77261,-87.71037,520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,2629 N 7TH ST,SHEBOYGAN,53083,Short Term,55117
45.1357,-90.35728,521324,"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",135 S GIBSON ST,MEDFORD,54451,Critical Access Hospitals,55119
44.57751,-91.21353,521302,MAYO CLINIC HEALTH SYSTEM-OAKRIDGE,13025 8TH ST,OSSEO,54758,Critical Access Hospitals,55121
44.36453,-91.31867,521316,GUNDERSEN TRI-COUNTY HOSPITAL AND CLINICS,18601 LINCOLN ST,WHITEHALL,54773,Critical Access Hospitals,55121
43.6488,-90.34482,521304,GUNDERSEN ST JOSEPHS HOSPITAL AND CLINICS,400 WATER AVE,HILLSBORO,54634,Critical Access Hospitals,55123
43.55156,-90.88834,521348,VERNON MEMORIAL HOSPITAL,507 SOUTH MAIN ST,VIROQUA,54665,Critical Access Hospitals,55123
45.92815,-89.25101,521300,ASCENSION EAGLE RIVER HOSPITAL,201 HOSPITAL ROAD,EAGLE RIVER,54521,Critical Access Hospitals,55125
42.66148,-88.49633,520102,AURORA LAKELAND MEDICAL CENTER,W3985 COUNTY ROAD NN,ELKHORN,53121,Short Term,55127
42.59765,-88.5396,521357,MERCY WALWORTH HOSPITAL & MEDICAL CENTER,N2950 STATE ROAD 67,LAKE GENEVA,53147,Critical Access Hospitals,55127
45.84171,-91.87215,521332,SPOONER HEALTH SYSTEM,1280 CHANDLER DR,SPOONER,54801,Critical Access Hospitals,55129
29.706549,-95.412948,521342,INDIANHEAD MEDICAL CENTER SHELL LAKE,113 4TH AVE,SHELL LAKE,54871,Critical Access Hospitals,55129
43.35538,-88.19522,520063,FROEDTERT WEST BEND HOSPITAL,3200 PLEASANT VALLEY ROAD,WEST BEND,53095,Short Term,55131
43.31879,-88.36265,520038,AURORA MEDICAL CTR WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,53027,Short Term,55131
43.084441,-88.435916,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,53188,Short Term,55133
43.176172,-88.114103,520103,FROEDTERT MENOMONEE FALLS HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,53051,Short Term,55133
43.084441,-88.435916,520062,OCONOMOWOC MEMORIAL HOSPITAL,791 E SUMMIT AVE,OCONOMOWOC,53066,Short Term,55133
43.066,-88.46745,520206,AURORA MEDICAL CENTER SUMMIT,36500 AURORA DRIVE,SUMMIT,53066,Short Term,55133
44.34528,-89.07661,521334,THEDACARE MEDICAL CENTER - WAUPACA INC,800 RIVERSIDE DRIVE,WAUPACA,54981,Critical Access Hospitals,55135
44.18387,-89.24615,521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,601 GROVE AVE,WILD ROSE,54984,Critical Access Hospitals,55137
44.02712,-88.59538,520198,AURORA MEDICAL CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,54904,Short Term,55139
43.0422,-88.02433,523302,CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,130 SECOND ST,NEENAH,54956,Childrens Hospitals,55139
44.1871,-88.45292,520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,130 2ND ST,NEENAH,54956,Short Term,55139
44.88979,-89.58114,520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVE,MARSHFIELD,54449,Short Term,55141
44.38171,-89.82976,520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,410 DEWEY ST,WISCONSIN RAPIDS,54495,Short Term,55141
41.31223,-105.55601,530025,IVINSON MEMORIAL HOSPITAL,255 N 30TH,LARAMIE,82072,Short Term,56001
39.25614,-114.85941,531301,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,388 US HIGHWAY 20 SOUTH,BASIN,82410,Critical Access Hospitals,56003
44.82645,-108.39003,531309,NORTH BIG HORN HOSPITAL DISTRICT,1115 LANE 12,LOVELL,82431,Critical Access Hospitals,56003
44.29025,-105.51768,530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,501 SOUTH BURMA AVENUE,GILLETTE,82716,Short Term,56005
41.78665,-107.26169,531316,MEMORIAL HOSPITAL OF CARBON COUNTY,2221 WEST ELM STREET,RAWLINS,82301,Critical Access Hospitals,56007
42.75868,-105.38041,531302,MEMORIAL HOSPITAL OF CONVERSE COUNTY,111 SOUTH 5TH STREET,DOUGLAS,82633,Critical Access Hospitals,56009
44.29817,-120.82547,531311,CROOK COUNTY HOSPITAL,713 OAK STREET,SUNDANCE,82729,Critical Access Hospitals,56011
43.03475,-108.41867,530008,SAGEWEST HEALTH CARE,2100 W SUNSET DR,RIVERTON,82501,Short Term,56013
32.5343,-85.91222,531307,COMMUNITY HOSPITAL,2000 CAMPBELL DRIVE,TORRINGTON,82240,Critical Access Hospitals,56015
43.64814,-108.19851,531304,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,150 EAST ARAPAHOE,THERMOPOLIS,82443,Critical Access Hospitals,56017
35.62952504,-78.50084491,531308,JOHNSON COUNTY HEALTHCARE CENTER,497 WEST LOTT,BUFFALO,82834,Critical Access Hospitals,56019
41.146933,-104.801191,530014,CHEYENNE REGIONAL MEDICAL CENTER,214 EAST 23RD STREET,CHEYENNE,82001,Short Term,56021
42.71713,-110.93081,531313,STAR VALLEY HEALTH,901 ADAMS STREET,AFTON,83110,Critical Access Hospitals,56023
41.78981,-110.54147,531315,SOUTH LINCOLN MEDICAL CENTER - CAH,711 ONYX STREET,KEMMERER,83101,Critical Access Hospitals,56023
40.71227,-74.35435,530034,SUMMIT MEDICAL CENTER,6350 E 2ND STREET,CASPER,82609,Short Term,56025
42.84802,-106.30907,530012,WYOMING MEDICAL CENTER,1233 EAST 2ND ST,CASPER,82601,Short Term,56025
38.753111,-122.615326,531314,NIOBRARA HEALTH & LIFE CENTER,921 SOUTH BALLANCEE AVENUE,LUSK,82225,Critical Access Hospitals,56027
44.75666,-108.77097,531310,POWELL VALLEY HOSPITAL,777 AVENUE H,POWELL,82435,Critical Access Hospitals,56029
44.5268,-109.07355,531312,CODY REGIONAL HEALTH,707 SHERIDAN AVENUE,CODY,82414,Critical Access Hospitals,56029
42.04992,-104.96044,531305,PLATTE COUNTY MEMORIAL HOSPITAL,201 14TH STREET,WHEATLAND,82201,Critical Access Hospitals,56031
48.77884,-104.56303,530006,SHERIDAN MEMORIAL HOSPITAL,1401 W 5TH ST,SHERIDAN,82801,Short Term,56033
41.58468,-109.23563,530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,82901,Short Term,56037
51.46682,-0.02162,530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,83001,Short Term,56039
41.24273,-110.9906,530032,EVANSTON REGIONAL HOSPITAL,190 ARROWHEAD DR,EVANSTON,82930,Short Term,56041
44.013,-107.94887,531306,WASHAKIE MEDICAL CENTER,400 SOUTH 15TH STREET,WORLAND,82401,Critical Access Hospitals,56043
43.84815,-104.18882,531303,WESTON COUNTY HEALTH SERVICES,1124 WASHINGTON BOULEVARD,NEWCASTLE,82701,Critical Access Hospitals,56045
36.69082,-101.47547,650001,GUAM MEMORIAL HOSPITAL AUTHORITY,85O GOV CARLOS G CAMACHO ROAD,TAMUNING,96913,Short Term,65010
-35.28006,149.13091,650003,GUAM REGIONAL MEDICAL CITY,133 ROUTE 3,DEDEDO,96929,Short Term,65010
15.21166,145.7242,660001,COMMONWEALTH HEALTH CENTER,1 LOWER NAVY HILL ROAD (PO BOX 409CK),GARAPAN,96950,Short Term,66000
-15.82862,-67.55997,400079,HOSP COMUNITARIO BUEN SAMARITANO,CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18,AGUADILLA,603,Short Term,72005
24.45855,89.7106,400018,MENNONITE GENERAL HOSPITAL INC,CALLE JOSE C VASQUEZ BO. CAONILLAS,AIBONITO,705,Short Term,72009
-6.87694,-78.23778,400087,HOSPITAL DR CAYETANO COLL Y TOSTE,CARRETERA 129 KM.1 AVENIDA SAN LUIS,ARECIBO,613,Short Term,72013
53.04731683,6.396270212,400117,HOSPITAL DR SUSONI INC,55 PALM ST,ARECIBO,614,Short Term,72013
18.39735,-66.14777,400109,HIMA SAN PABLO BAYAMON,70 CALLE SANTA CRUZ   ,BAYAMON,961,Short Term,72021
18.39643,-66.16276,400032,BAYAMON MEDICAL CENTER,CARRETERA #2 KM 11 7,BAYAMON,960,Short Term,72021
18.36816,-66.15438,400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,LAUREL AVE SANTA JUANITA #100,BAYAMON,956,Short Term,72021
18.39643,-66.16276,97d11e6f-5186-4d01-b094-4c6c4b72914d,Puerto Rico Womens and Children Hospital (FKA Puerto Rico Childrens Hospital),State Rd # 2 Km 117 Interior,Bayamon,959,Childrens Hospitals,72021
18.39779,-66.16639,400102,DOCTORS CENTER HOSPITAL BAYAMON,9 J STREET EXT HERMANAS DAVILA,BAYAMON,959,Short Term,72021
18.22033,-66.04934,400104,HOSPITAL MENONITA CAGUAS INC,CARR 172  EXIT 21 URB TURABO GARDENS,CAGUAS,725,Short Term,72025
18.22045453,-66.03773577,400120,HIMA SAN PABLO-CAGUAS,AVE LUIS MUNOZ MARIN,CAGUAS,725,Short Term,72025
18.38829,-65.97167,400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,984,Short Term,72031
18.102962,-66.139265,400013,HOSPITAL MENONITA DE CAYEY,BO. RINCON SECTOR LAS LOMAS  KM.3.1 CARR 14,CAYEY,737,Short Term,72035
18.33238,-65.65038,400131,CARIBBEAN MEDICAL CENTER,151 AVE OSVALDO MOLINA,FAJARDO,738,Short Term,72053
18.33711,-65.65498,400125,HIMA-SAN PABLO FAJARDO,GENERAL VALERO AVE#404,FAJARDO,738,Short Term,72053
17.9852,-66.11315,400048,HOSPITAL MENONITA GUAYAMA,AVE. PEDRO ALBIZU CAMPOS URB. LA HACIENDA,GUAYAMA,785,Short Term,72059
18.36228,-66.09796,400122,PROFESSIONAL HOSPITAL GUAYNABO INC,8 AVE LAS CUMBRES ,GUAYNABO,969,Short Term,72061
18.15053,-65.82675,400005,HIMA SAN PABLO HUMACAO,CALLE FONT MARTELO #3,HUMACAO,791,Short Term,72069
18.15284,-65.83383,400011,HOSPITAL ORIENTE,300 FONT MARTELLO STREET,HUMACAO,792,Short Term,72069
37.91938,-89.81139,400007,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,791,Short Term,72069
18.18108,-66.83275,400010,HOSPITAL GENERAL DE CASTANER,CARR 135 KM 64 2,CASTANER,631,Short Term,72081
18.445536,-66.490268,400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,CALLE HERNANDEZ CARRION URB ATENAS,MANATI,674,Short Term,72091
18.39779,-66.16639,400118,"DOCTORS' CENTER HOSPITAL, INC","MARGINAL CARRETERA NO 2, KM 47 7",MANATI,674,Short Term,72091
18.20316,-67.14086,400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,CARR 2 BO SABALOS,MAYAGUEZ,682,Short Term,72097
-28.52218,-59.04487,400014,BELLA VISTA HOSPITAL,CARR 349 KM 2 7 CERRO LAS MESAS,MAYAGUEZ,681,Short Term,72097
-32.99796,-60.77723,400123,HOSPITAL PEREA,15 DR BASORA STREET,MAYAGUEZ,681,Short Term,72097
18.39091,-67.10942,400111,HOSPITAL SAN CARLOS BORROMEO, CALLE CONCEPCION VERA AYALA #550 S,MOCA,676,Short Term,72099
-30.30755,-61.22877,400113,HOSPITAL SAN CRISTOBAL,CARR 506 KM 1 0,COTO LAUREL,780,Short Term,72113
-33.86073,-70.7506,400003,HOSPITAL METROPOLITANO DR PILA,2435 LAS AMERICAS AVE,PONCE,733,Short Term,72113
10.11493,76.47408,400044,SAN LUKE'S MEMORIAL HOSPITAL INC,TITO CASTRO AVE #917,PONCE,733,Short Term,72113
17.99679,-66.61777,400022,HOSPITAL DAMAS INC,PONCE BY PASS #2213,PONCE,717,Short Term,72113
42.3366,-3.70073,400021,HOSPITAL DE LA CONCEPCION,ROAD NUMBER 2 KM 173.4 CAIN ALTO,SAN GERMAN,683,Short Term,72125
18.08247,-67.0405,400126,HOSPITAL METROPOLITANO SAN GERMAN,CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS,SAN GERMAN,683,Short Term,72125
41.80941,-103.50383,400001,PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,907,Short Term,72127
38.01393,-122.13494,400012,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC,SAN JUAN,935,Short Term,72127
18.41923,-66.05617,400128,"HOSPITAL PAVIA HATO REY, INC",AVE PONCE DE LEON 435,HATO REY,919,Short Term,72127
18.447075,-66.062612,400134,SAN JORGE CHILDRENS HOSPITAL INC,258 SAN JORGE STREET,SAN JUAN,912,Short Term,72127
26.92088,75.74146,400106,METROPOLITAN HOSPITAL,CARRETERA 21 1785 URB LAS LOMAS,SAN JUAN,915,Short Term,72127
11.86099,-86.24243,400004,"ASOCIACION HOSPITAL DEL MAESTRO, INC",SERGIO CUEVAS BUSTAMANTE STREET 550,SAN JUAN,936,Short Term,72127
18.4447,-66.06947,400019,HOSPITAL PAVIA SANTURCE,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,FERNANDEZ JUNCOS,910,Short Term,72127
18.38015,-65.95612,400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL,CAROLINA,979,Short Term,72127
18.77594,-70.98731,400015,SAN JUAN MUNICIPAL HOSPITAL,"BARRIO MONACILLOS,CENTRO MEDICO",RIO PIEDRAS,936,Short Term,72127
42.36179,-3.68512,400061,HOSPITAL UNIVERSITARIO DE ADULTO,BARRIO MONACILLOS CENTROMEDICO,RIO PIEDRAS,927,Short Term,72127
31.20839,29.91085,403301,UNIVERSITY PEDIATRIC HOSPITAL,PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,935,Childrens Hospitals,72127
-24.78883,-65.407,400124,CENTRO CARDIOVASCULAR,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",RIO PIEDRAS,936,Short Term,72127
18.3658696,-66.08019068,400133,HIMA SAN PABLO CUPEY,CARR 844 KM 5 CUPEY BAJO,SAN JUAN,928,Short Term,72127
18.44584,-66.07389,400006,DOCTORS' CENTER HOSPITAL SAN JUAN,PDA. 20 C/ SAN RAFAEL # 1395,FERNANDEZ JUNCOS,909,Short Term,72127
-38.95503,-68.07081,400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,BO MONACILLO CARR NUM 22,SAN JUAN,935,Short Term,72127
40.82038548,-77.84782498,400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,PR 21 INT PR 18 BO MONACILLOS URBANO,SAN JUAN,927,Short Term,72127
18.41003,-66.05134,400016,AUXILIO MUTUO HOSPITAL,PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,918,Short Term,72127
9.93274,-84.09517,400098,HOSPITAL SAN FRANCISCO,371 DE DIEGO AVE,SAN JUAN,923,Short Term,72127
9.93116,-84.08518,400130,HOSPITAL METROPOLITANO DE LA MONTANA,CALLE ISAAC GONZALEZ ESQUINA LEDESMA,BDA NUEVA,641,Short Term,72141
17.98733814,-92.91894655,400115,CENTRO MEDICO WILMA N VAZQUEZ,CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO,VEGA BAJA,693,Short Term,72145
-33.86073,-70.7506,400110,HOSPITAL METROPOLITANO DR TITO MATTEI,ROAD 128 KM 1.0,YAUCO,698,Short Term,72153
17.73354,-64.75201,480002,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,"#4007 EST DIAMOND RUBY, CHRISTIANSTED",ST CROIX,820,Short Term,78010
41.1729,-112.02602,480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",9048 SUGAR ESTATE,ST THOMAS,801,Short Term,78020
28.64080779,-81.43206624,04L115,WOODRIDGE BEHAVIORAL CARE OF FORREST CITY,1521 ALBERT ST,FORREST CITY,72335,Short Term,5123
36.94505074,-93.16750696,04L120,WOODRIDGE OF THE OZARKS,2466 S 48TH STREET,SPRINGDALE,72762,Short Term,5143
38.2372,-85.63881,18T130,BAPTIST HEALTH - LOUISVILLE ACUTE REHAB PROGRAM,4002 KRESGE WAY,LOUISVILLE,40207,Short Term,21111
36.92292,-84.1201,18T080,BAPTIST HEALTH - CORBIN,1 TRILLIUM WAY,CORBIN,40701,Short Term,21235
41.78389,-76.44867,390236,GUTHRIE TOWANDA MEMORIAL HOSPITAL,91 HOSPITAL DRIVE,TOWANDA,18848,Short Term,42015
36.245087,-86.750614,44L009,COMPASS INTERVENTION CENTER,7900 LOWRANCE ROAD,MEMPHIS,38125,Short Term,47157
37.54717,-77.45216,493302,CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS,2924 BROOK ROAD,RICHMOND,23220,Childrens Hospitals,51760
